ATP,Tournament,Tournament_Int,Date,Series,Series_Int,Court,Court_Int,Surface,Surface_Int,Round,Round_Int,Best_of,Winner,Winner_Int,Player1,Player1_Int,Player2,Player2_Int,Player1_Rank,Player2_Rank,Player1_Odds,Player2_Odds
15,U.S.NationalIndoorTennisChampionships,1.8215,2/18/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,CilicM.,6.22,CilicM.,6.22,DodigI.,6.1563,12,61,1.24,3.93
15,U.S.NationalIndoorTennisChampionships,1.8215,2/18/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,WilliamsR.,6.8776,WilliamsR.,6.8776,JohnsonS.,6.1087,159,136,1.73,2.07
15,U.S.NationalIndoorTennisChampionships,1.8215,2/19/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,RussellM.,6.1384,RussellM.,6.1384,BogomolovA.,6.5012,86,142,1.99,1.77
15,U.S.NationalIndoorTennisChampionships,1.8215,2/19/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,SijslingI.,6.7473,SijslingI.,6.7473,MelzerJ.,6.1345,71,27,2.41,1.54
15,U.S.NationalIndoorTennisChampionships,1.8215,2/19/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,BlakeJ.,6.3473,BlakeJ.,6.3473,MayerF.,6.0355,109,29,1.66,2.17
15,U.S.NationalIndoorTennisChampionships,1.8215,2/19/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,QuerreyS.,6.4965,QuerreyS.,6.4965,FallaA.,6.6754,21,60,1.29,3.42
15,U.S.NationalIndoorTennisChampionships,1.8215,2/19/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,LopezF.,6.8842,LopezF.,6.8842,BeckerB.,6.4232,47,64,1.82,1.94
15,U.S.NationalIndoorTennisChampionships,1.8215,2/20/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,IstominD.,6.8624,IstominD.,6.8624,IsnerJ.,6.1438,63,16,2.44,1.53
15,U.S.NationalIndoorTennisChampionships,1.8215,2/20/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,NishikoriK.,6.1257,NishikoriK.,6.1257,MarchenkoI.,6.0605,22,146,1.22,4.14
15,U.S.NationalIndoorTennisChampionships,1.8215,2/20/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,HewittL.,6.8946,HewittL.,6.8946,LuY.H.,6.1586,107,72,1.54,2.42
15,U.S.NationalIndoorTennisChampionships,1.8215,2/20/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,YoungD.,6.6068,YoungD.,6.6068,MalisseX.,6.1109,200,48,2.24,1.62
15,U.S.NationalIndoorTennisChampionships,1.8215,2/20/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,HaasT.,6.2932,HaasT.,6.2932,DonskoyE.,6.0666,18,75,1.21,4.3
15,U.S.NationalIndoorTennisChampionships,1.8215,2/20/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,MatosevicM.,6.5974,MatosevicM.,6.5974,SoedaG.,6.9887,53,73,1.9,1.84
15,U.S.NationalIndoorTennisChampionships,1.8215,2/20/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,DolgopolovO.,6.8643,DolgopolovO.,6.8643,PhauB.,6.2097,23,122,1.23,4.03
15,U.S.NationalIndoorTennisChampionships,1.8215,2/21/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,SockJ.,6.5077,SockJ.,6.5077,RaonicM.,6.806,168,14,8.31,1.07
15,U.S.NationalIndoorTennisChampionships,1.8215,2/21/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,RussellM.,6.1384,RussellM.,6.1384,KubotL.,6.0151,86,81,2.04,1.74
15,U.S.NationalIndoorTennisChampionships,1.8215,2/21/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,IstominD.,6.8624,IstominD.,6.8624,HewittL.,6.962,63,107,1.53,2.44
15,U.S.NationalIndoorTennisChampionships,1.8215,2/21/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,DolgopolovO.,6.8643,DolgopolovO.,6.8643,WilliamsR.,6.7734,23,159,1.34,3.16
15,U.S.NationalIndoorTennisChampionships,1.8215,2/21/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,CilicM.,6.22,CilicM.,6.22,SijslingI.,6.9395,12,71,1.19,4.53
15,U.S.NationalIndoorTennisChampionships,1.8215,2/21/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,NishikoriK.,6.1257,NishikoriK.,6.1257,YoungD.,6.8529,22,200,1.2,4.44
15,U.S.NationalIndoorTennisChampionships,1.8215,2/22/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,MatosevicM.,6.5974,MatosevicM.,6.5974,QuerreyS.,6.8631,53,21,4.31,1.21
15,U.S.NationalIndoorTennisChampionships,1.8215,2/22/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,SockJ.,6.5077,SockJ.,6.5077,BlakeJ.,6.0068,168,109,2.27,1.61
15,U.S.NationalIndoorTennisChampionships,1.8215,2/22/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,LopezF.,6.8842,LopezF.,6.8842,HaasT.,6.5414,47,18,3.21,1.34
15,U.S.NationalIndoorTennisChampionships,1.8215,2/22/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,Quarterfinals,5.6489,3,NishikoriK.,6.1257,NishikoriK.,6.1257,CilicM.,6.0228,22,12,2,1.76
15,U.S.NationalIndoorTennisChampionships,1.8215,2/22/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,Quarterfinals,5.6489,3,MatosevicM.,6.5974,MatosevicM.,6.5974,DolgopolovO.,6.6982,53,23,3.26,1.33
15,U.S.NationalIndoorTennisChampionships,1.8215,2/23/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,Quarterfinals,5.6489,3,LopezF.,6.8842,LopezF.,6.8842,SockJ.,6.6367,47,168,1.65,2.2
15,U.S.NationalIndoorTennisChampionships,1.8215,2/23/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,Quarterfinals,5.6489,3,IstominD.,6.8624,IstominD.,6.8624,RussellM.,6.0979,63,86,1.28,3.58
15,U.S.NationalIndoorTennisChampionships,1.8215,2/23/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,Semifinals,5.2101,3,NishikoriK.,6.1257,NishikoriK.,6.1257,MatosevicM.,6.2464,22,53,1.19,4.64
15,U.S.NationalIndoorTennisChampionships,1.8215,2/23/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,Semifinals,5.2101,3,LopezF.,6.8842,LopezF.,6.8842,IstominD.,6.8411,47,63,2.39,1.56
15,U.S.NationalIndoorTennisChampionships,1.8215,2/24/13,ATP500,2.6486,Indoor,3.2579,Hard,4.4983,TheFinal,5.3011,3,NishikoriK.,6.1257,NishikoriK.,6.1257,LopezF.,6.2869,22,47,1.29,3.56
16,AbiertoMexicano,1.363,2/25/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,AlundM.,6.6971,AlundM.,6.6971,GarzaD.,6.0199,91,429,1.06,8.78
16,AbiertoMexicano,1.363,2/25/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,AndujarP.,6.2244,AndujarP.,6.2244,LajovicD.,6.4389,47,160,1.61,2.27
16,AbiertoMexicano,1.363,2/26/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,SousaJ.,6.7221,SousaJ.,6.7221,MelzerJ.,6.1345,93,49,2.3,1.6
16,AbiertoMexicano,1.363,2/26/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,GiraldoS.,6.9086,GiraldoS.,6.9086,RamirezHidalgoR.,6.3003,66,96,1.23,4.01
16,AbiertoMexicano,1.363,2/26/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,MayerL.,6.1985,MayerL.,6.1985,ReyesVarelaM.A.,6.2606,77,538,1.07,7.94
16,AbiertoMexicano,1.363,2/26/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,GimenoTraverD.,6.2848,GimenoTraverD.,6.2848,BerlocqC.,6.6551,54,75,2.81,1.41
16,AbiertoMexicano,1.363,2/26/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,AlmagroN.,6.1043,AlmagroN.,6.1043,RamirezC.,6.1189,12,476,1.02,16.04
16,AbiertoMexicano,1.363,2/26/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,OdesnikW.,6.8539,OdesnikW.,6.8539,KubotL.,6.0151,155,83,2.03,1.75
16,AbiertoMexicano,1.363,2/26/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,RobredoT.,6.4823,RobredoT.,6.4823,VolandriF.,6.1621,79,113,1.45,2.66
16,AbiertoMexicano,1.363,2/27/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,LorenziP.,6.4865,LorenziP.,6.4865,PaireB.,6.8628,57,38,2.1,1.7
16,AbiertoMexicano,1.363,2/27/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,FerrerD.,6.3881,FerrerD.,6.3881,VeicA.,6.8576,4,129,1.01,18
16,AbiertoMexicano,1.363,2/27/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,FogniniF.,6.7763,FogniniF.,6.7763,WawrinkaS.,6.8591,43,17,4.51,1.19
16,AbiertoMexicano,1.363,2/27/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,KuznetsovAn.,6.718,KuznetsovAn.,6.718,BellucciT.,6.256,73,37,2.2,1.65
16,AbiertoMexicano,1.363,2/27/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,ZeballosH.,6.7499,ZeballosH.,6.7499,BolelliS.,6.3718,41,65,1.7,2.12
16,AbiertoMexicano,1.363,2/27/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,NadalR.,6.2304,NadalR.,6.2304,SchwartzmanD.,6.1858,5,157,1.03,12.79
16,AbiertoMexicano,1.363,2/27/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,BedeneA.,6.265,BedeneA.,6.265,NalbandianD.,6.9094,71,86,3.11,1.35
16,AbiertoMexicano,1.363,2/27/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,GiraldoS.,6.9086,GiraldoS.,6.9086,SousaJ.,6.9402,66,93,1.46,2.65
16,AbiertoMexicano,1.363,2/28/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,ZeballosH.,6.7499,ZeballosH.,6.7499,GimenoTraverD.,6.8827,41,54,1.64,2.19
16,AbiertoMexicano,1.363,2/28/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,FogniniF.,6.7763,FogniniF.,6.7763,BedeneA.,6.874,43,71,1.61,2.26
16,AbiertoMexicano,1.363,2/28/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,FerrerD.,6.3881,FerrerD.,6.3881,OdesnikW.,6.8072,4,155,1.02,15.91
16,AbiertoMexicano,1.363,2/28/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,MayerL.,6.1985,MayerL.,6.1985,KuznetsovAn.,6.9811,77,73,1.93,1.83
16,AbiertoMexicano,1.363,2/28/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,LorenziP.,6.4865,LorenziP.,6.4865,AndujarP.,6.878,57,47,1.65,2.2
16,AbiertoMexicano,1.363,2/28/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,NadalR.,6.2304,NadalR.,6.2304,AlundM.,6.4606,5,91,1.02,14.11
16,AbiertoMexicano,1.363,2/28/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,2ndRound,5.2511,3,AlmagroN.,6.1043,AlmagroN.,6.1043,RobredoT.,6.4697,12,79,1.16,5.17
16,AbiertoMexicano,1.363,2/28/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,Quarterfinals,5.6489,3,FerrerD.,6.3881,FerrerD.,6.3881,LorenziP.,6.7829,4,57,1.03,13.78
16,AbiertoMexicano,1.363,2/28/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,Quarterfinals,5.6489,3,FogniniF.,6.7763,FogniniF.,6.7763,GiraldoS.,6.7978,43,66,1.69,2.13
16,AbiertoMexicano,1.363,3/1/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,Quarterfinals,5.6489,3,AlmagroN.,6.1043,AlmagroN.,6.1043,ZeballosH.,6.6906,12,41,1.23,4.04
16,AbiertoMexicano,1.363,3/1/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,Quarterfinals,5.6489,3,NadalR.,6.2304,NadalR.,6.2304,MayerL.,6.7027,5,77,1.03,13.88
16,AbiertoMexicano,1.363,3/2/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,Semifinals,5.2101,3,FerrerD.,6.3881,FerrerD.,6.3881,FogniniF.,6.0781,4,43,1.04,11.17
16,AbiertoMexicano,1.363,3/2/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,Semifinals,5.2101,3,NadalR.,6.2304,NadalR.,6.2304,AlmagroN.,6.6277,5,12,1.19,4.54
16,AbiertoMexicano,1.363,3/3/13,ATP500,2.6486,Outdoor,3.6494,Clay,4.1129,TheFinal,5.3011,3,NadalR.,6.2304,NadalR.,6.2304,FerrerD.,6.0277,5,4,1.43,2.79
17,InternationalChampionships,1.4597,2/25/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DonskoyE.,6.0116,DonskoyE.,6.0116,DarcisS.,6.3147,82,104,2.04,1.74
17,InternationalChampionships,1.4597,2/25/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,MalisseX.,6.8269,MalisseX.,6.8269,FallaA.,6.6754,50,59,1.77,1.99
17,InternationalChampionships,1.4597,2/25/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DodigI.,6.4296,DodigI.,6.4296,DolgopolovO.,6.6982,62,22,2.55,1.49
17,InternationalChampionships,1.4597,2/26/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,QuerreyS.,6.4965,QuerreyS.,6.4965,RussellM.,6.0979,23,72,1.24,3.96
17,InternationalChampionships,1.4597,2/26/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,MunozDeLaNavaD.,6.9468,MunozDeLaNavaD.,6.9468,HarrisonR.,6.3624,154,76,3.19,1.34
17,InternationalChampionships,1.4597,2/26/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,RogerVasselinE.,6.8074,RogerVasselinE.,6.8074,CipollaF.,6.0255,105,100,1.39,2.87
17,InternationalChampionships,1.4597,2/26/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,IstominD.,6.8624,IstominD.,6.8624,BeckerB.,6.4232,42,85,1.4,2.88
17,InternationalChampionships,1.4597,2/26/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,GulbisE.,6.3816,GulbisE.,6.3816,BlakeJ.,6.0068,109,99,1.47,2.62
17,InternationalChampionships,1.4597,2/26/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,SockJ.,6.5077,SockJ.,6.5077,EbdenM.,6.8043,130,114,1.74,2.02
17,InternationalChampionships,1.4597,2/26/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,LuY.H.,6.452,LuY.H.,6.452,ReynoldsB.,6.372,68,172,1.59,2.29
17,InternationalChampionships,1.4597,2/26/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,BerankisR.,6.8112,BerankisR.,6.8112,PhauB.,6.2097,87,121,1.35,3.24
17,InternationalChampionships,1.4597,2/26/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,HaasT.,6.2932,HaasT.,6.2932,SijslingI.,6.9395,19,74,1.42,2.8
17,InternationalChampionships,1.4597,2/26/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,SoedaG.,6.7033,SoedaG.,6.7033,MatosevicM.,6.2464,69,39,2.03,1.74
17,InternationalChampionships,1.4597,2/26/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,AndersonK.,6.8322,AndersonK.,6.8322,SmyczekT.,6.4912,29,101,1.4,2.87
17,InternationalChampionships,1.4597,2/26/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,KarlovicI.,6.975,KarlovicI.,6.975,NishikoriK.,6.4997,150,16,3.75,1.26
17,InternationalChampionships,1.4597,2/27/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,IsnerJ.,6.2262,IsnerJ.,6.2262,LevineJ.,6.6318,15,95,1.42,2.78
17,InternationalChampionships,1.4597,2/28/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,RogerVasselinE.,6.8074,RogerVasselinE.,6.8074,KarlovicI.,6.8758,105,150,1.96,1.8
17,InternationalChampionships,1.4597,2/28/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,MunozDeLaNavaD.,6.9468,MunozDeLaNavaD.,6.9468,MalisseX.,6.1109,154,50,2.79,1.42
17,InternationalChampionships,1.4597,2/28/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,BerankisR.,6.8112,BerankisR.,6.8112,SockJ.,6.6367,87,130,1.6,2.29
17,InternationalChampionships,1.4597,2/28/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,HaasT.,6.2932,HaasT.,6.2932,IstominD.,6.8411,19,42,1.7,2.11
17,InternationalChampionships,1.4597,2/28/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,DodigI.,6.4296,DodigI.,6.4296,DonskoyE.,6.0666,62,82,1.55,2.41
17,InternationalChampionships,1.4597,2/28/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,GulbisE.,6.3816,GulbisE.,6.3816,QuerreyS.,6.8631,109,23,2.14,1.69
17,InternationalChampionships,1.4597,2/28/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,AndersonK.,6.8322,AndersonK.,6.8322,LuY.H.,6.1586,29,68,1.47,2.63
17,InternationalChampionships,1.4597,3/1/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,IsnerJ.,6.2262,IsnerJ.,6.2262,SoedaG.,6.9887,15,69,1.28,3.6
17,InternationalChampionships,1.4597,3/1/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,GulbisE.,6.3816,GulbisE.,6.3816,MunozDeLaNavaD.,6.4654,109,154,1.21,4.39
17,InternationalChampionships,1.4597,3/1/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,HaasT.,6.2932,HaasT.,6.2932,DodigI.,6.1563,19,62,1.34,3.18
17,InternationalChampionships,1.4597,3/1/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,RogerVasselinE.,6.8074,RogerVasselinE.,6.8074,BerankisR.,6.2993,105,87,2.35,1.58
17,InternationalChampionships,1.4597,3/2/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,IsnerJ.,6.2262,IsnerJ.,6.2262,AndersonK.,6.4983,15,29,1.91,1.84
17,InternationalChampionships,1.4597,3/2/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,GulbisE.,6.3816,GulbisE.,6.3816,HaasT.,6.5414,109,19,1.86,1.9
17,InternationalChampionships,1.4597,3/3/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,RogerVasselinE.,6.8074,RogerVasselinE.,6.8074,IsnerJ.,6.1438,105,15,4.15,1.23
17,InternationalChampionships,1.4597,3/3/13,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,TheFinal,5.3011,3,GulbisE.,6.3816,GulbisE.,6.3816,RogerVasselinE.,6.6612,109,105,1.33,3.24
18,DubaiTennisChampionships,1.288,2/25/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,BautistaR.,6.3173,BautistaR.,6.3173,GoffinD.,6.5251,55,51,1.62,2.25
18,DubaiTennisChampionships,1.288,2/25/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,SeppiA.,6.5043,SeppiA.,6.5043,MathieuP.H.,6.374,20,64,1.56,2.39
18,DubaiTennisChampionships,1.288,2/25/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,BrandsD.,6.1724,BrandsD.,6.1724,SerraF.,6.4323,97,145,1.37,2.98
18,DubaiTennisChampionships,1.288,2/25/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,RosolL.,6.232,RosolL.,6.232,ViolaM.,6.3523,61,126,1.49,2.55
18,DubaiTennisChampionships,1.288,2/25/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,YouzhnyM.,6.6727,YouzhnyM.,6.6727,KavcicB.,6.2032,31,78,1.35,3.12
18,DubaiTennisChampionships,1.288,2/25/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,FedererR.,6.9997,FedererR.,6.9997,JaziriM.,6.9666,2,128,1.01,19.66
18,DubaiTennisChampionships,1.288,2/25/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DevvarmanS.,6.6095,DevvarmanS.,6.6095,KunitsynI.,6.7544,315,167,1.65,2.19
18,DubaiTennisChampionships,1.288,2/26/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,KamkeT.,6.5827,KamkeT.,6.5827,KukushkinM.,6.4814,90,158,1.41,2.83
18,DubaiTennisChampionships,1.288,2/26/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DavydenkoN.,6.9995,DavydenkoN.,6.9995,TipsarevicJ.,6.0563,46,9,2.34,1.58
18,DubaiTennisChampionships,1.288,2/26/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,HanescuV.,6.2135,HanescuV.,6.2135,TomicB.,6.6345,58,45,4.95,1.17
18,DubaiTennisChampionships,1.288,2/26/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,GranollersM.,6.6896,GranollersM.,6.6896,MontanesA.,6.8372,34,89,1.27,3.66
18,DubaiTennisChampionships,1.288,2/26/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DelPotroJ.M.,6.031,DelPotroJ.M.,6.031,BaghdatisM.,6.6537,7,36,1.18,4.74
18,DubaiTennisChampionships,1.288,2/26/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,TursunovD.,6.0683,TursunovD.,6.0683,HajekJ.,6.9514,92,94,1.46,2.65
18,DubaiTennisChampionships,1.288,2/26/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,BerdychT.,6.2517,BerdychT.,6.2517,RamR.,6.3781,6,103,1.04,11.1
18,DubaiTennisChampionships,1.288,2/26/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DjokovicN.,6.9457,DjokovicN.,6.9457,TroickiV.,6.025,1,44,1.02,16.54
18,DubaiTennisChampionships,1.288,2/26/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,LlodraM.,6.9369,LlodraM.,6.9369,TsongaJ.W.,6.6344,67,8,4.24,1.21
18,DubaiTennisChampionships,1.288,2/27/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,BrandsD.,6.1724,BrandsD.,6.1724,YouzhnyM.,6.2934,97,31,2.84,1.41
18,DubaiTennisChampionships,1.288,2/27/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,DavydenkoN.,6.9995,DavydenkoN.,6.9995,HanescuV.,6.0317,46,58,1.16,5.17
18,DubaiTennisChampionships,1.288,2/27/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,BerdychT.,6.2517,BerdychT.,6.2517,KamkeT.,6.2267,6,90,1.05,10.01
18,DubaiTennisChampionships,1.288,2/27/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,SeppiA.,6.5043,SeppiA.,6.5043,RosolL.,6.7938,20,61,1.37,3.01
18,DubaiTennisChampionships,1.288,2/27/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,DelPotroJ.M.,6.031,DelPotroJ.M.,6.031,DevvarmanS.,6.0819,7,315,1.06,9.13
18,DubaiTennisChampionships,1.288,2/27/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,TursunovD.,6.0683,TursunovD.,6.0683,LlodraM.,6.7338,92,67,2.77,1.43
18,DubaiTennisChampionships,1.288,2/27/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,FedererR.,6.9997,FedererR.,6.9997,GranollersM.,6.8188,2,34,1.03,11.64
18,DubaiTennisChampionships,1.288,2/27/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,DjokovicN.,6.9457,DjokovicN.,6.9457,BautistaR.,6.5783,1,55,1.01,20.09
18,DubaiTennisChampionships,1.288,2/28/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,DelPotroJ.M.,6.031,DelPotroJ.M.,6.031,BrandsD.,6.6557,7,97,1.13,5.69
18,DubaiTennisChampionships,1.288,2/28/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,BerdychT.,6.2517,BerdychT.,6.2517,TursunovD.,6.942,6,92,1.07,8.5
18,DubaiTennisChampionships,1.288,2/28/13,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,DjokovicN.,6.9457,DjokovicN.,6.9457,SeppiA.,6.4653,1,20,1.03,13.43
